path,actor_id,sentence,emotion,level,split
data\processed\1019_TIE_FEA_XX.npy,1019,TIE,FEA,XX,dev
data\processed\1036_TIE_ANG_XX.npy,1036,TIE,ANG,XX,dev
data\processed\1022_TIE_FEA_XX.npy,1022,TIE,FEA,XX,dev
data\processed\1036_TIE_FEA_XX.npy,1036,TIE,FEA,XX,dev
data\processed\1015_TIE_FEA_XX.npy,1015,TIE,FEA,XX,dev
data\processed\1045_TIE_HAP_XX.npy,1045,TIE,HAP,XX,dev
data\processed\1016_TIE_SAD_XX.npy,1016,TIE,SAD,XX,dev
data\processed\1005_TIE_SAD_XX.npy,1005,TIE,SAD,XX,dev
data\processed\1010_TIE_DIS_XX.npy,1010,TIE,DIS,XX,dev
data\processed\1040_TIE_ANG_XX.npy,1040,TIE,ANG,XX,dev
data\processed\1033_TIE_SAD_XX.npy,1033,TIE,SAD,XX,dev
data\processed\1013_TIE_NEU_XX.npy,1013,TIE,NEU,XX,dev
data\processed\1037_TIE_HAP_XX.npy,1037,TIE,HAP,XX,dev
data\processed\1027_TIE_DIS_XX.npy,1027,TIE,DIS,XX,dev
data\processed\1029_TIE_ANG_XX.npy,1029,TIE,ANG,XX,dev
data\processed\1025_TIE_DIS_XX.npy,1025,TIE,DIS,XX,dev
data\processed\1039_TIE_NEU_XX.npy,1039,TIE,NEU,XX,dev
data\processed\1024_TIE_FEA_XX.npy,1024,TIE,FEA,XX,dev
data\processed\1007_TIE_SAD_XX.npy,1007,TIE,SAD,XX,dev
data\processed\1002_TIE_ANG_XX.npy,1002,TIE,ANG,XX,dev
data\processed\1039_TIE_DIS_XX.npy,1039,TIE,DIS,XX,dev
data\processed\1001_TIE_FEA_XX.npy,1001,TIE,FEA,XX,dev
data\processed\1040_TIE_FEA_XX.npy,1040,TIE,FEA,XX,dev
data\processed\1036_TIE_DIS_XX.npy,1036,TIE,DIS,XX,dev
data\processed\1037_TIE_NEU_XX.npy,1037,TIE,NEU,XX,train
data\processed\1025_TIE_HAP_XX.npy,1025,TIE,HAP,XX,train
data\processed\1026_TIE_HAP_XX.npy,1026,TIE,HAP,XX,train
data\processed\1011_TIE_NEU_XX.npy,1011,TIE,NEU,XX,train
data\processed\1042_TIE_SAD_XX.npy,1042,TIE,SAD,XX,train
data\processed\1015_TIE_DIS_XX.npy,1015,TIE,DIS,XX,train
data\processed\1002_TIE_HAP_XX.npy,1002,TIE,HAP,XX,train
data\processed\1017_TIE_FEA_XX.npy,1017,TIE,FEA,XX,train
data\processed\1019_TIE_HAP_XX.npy,1019,TIE,HAP,XX,train
data\processed\1035_TIE_FEA_XX.npy,1035,TIE,FEA,XX,train
data\processed\1021_TIE_NEU_XX.npy,1021,TIE,NEU,XX,train
data\processed\1015_TIE_NEU_XX.npy,1015,TIE,NEU,XX,train
data\processed\1027_TIE_ANG_XX.npy,1027,TIE,ANG,XX,train
data\processed\1003_TIE_HAP_XX.npy,1003,TIE,HAP,XX,train
data\processed\1033_TIE_NEU_XX.npy,1033,TIE,NEU,XX,train
data\processed\1011_TIE_FEA_XX.npy,1011,TIE,FEA,XX,train
data\processed\1016_TIE_HAP_XX.npy,1016,TIE,HAP,XX,train
data\processed\1021_TIE_FEA_XX.npy,1021,TIE,FEA,XX,train
data\processed\1005_TIE_ANG_XX.npy,1005,TIE,ANG,XX,train
data\processed\1006_TIE_FEA_XX.npy,1006,TIE,FEA,XX,train
data\processed\1002_TIE_DIS_XX.npy,1002,TIE,DIS,XX,train
data\processed\1007_TIE_NEU_XX.npy,1007,TIE,NEU,XX,train
data\processed\1001_TIE_SAD_XX.npy,1001,TIE,SAD,XX,train
data\processed\1025_TIE_ANG_XX.npy,1025,TIE,ANG,XX,train
data\processed\1004_TIE_FEA_XX.npy,1004,TIE,FEA,XX,train
data\processed\1028_TIE_ANG_XX.npy,1028,TIE,ANG,XX,train
data\processed\1008_TIE_DIS_XX.npy,1008,TIE,DIS,XX,train
data\processed\1039_TIE_HAP_XX.npy,1039,TIE,HAP,XX,train
data\processed\1043_TIE_FEA_XX.npy,1043,TIE,FEA,XX,train
data\processed\1041_TIE_ANG_XX.npy,1041,TIE,ANG,XX,train
data\processed\1013_TIE_HAP_XX.npy,1013,TIE,HAP,XX,train
data\processed\1030_TIE_FEA_XX.npy,1030,TIE,FEA,XX,train
data\processed\1046_TIE_NEU_XX.npy,1046,TIE,NEU,XX,train
data\processed\1025_TIE_FEA_XX.npy,1025,TIE,FEA,XX,train
data\processed\1047_TIE_HAP_XX.npy,1047,TIE,HAP,XX,train
data\processed\1033_TIE_DIS_XX.npy,1033,TIE,DIS,XX,train
data\processed\1020_TIE_SAD_XX.npy,1020,TIE,SAD,XX,train
data\processed\1047_TIE_FEA_XX.npy,1047,TIE,FEA,XX,train
data\processed\1023_TIE_HAP_XX.npy,1023,TIE,HAP,XX,train
data\processed\1004_TIE_DIS_XX.npy,1004,TIE,DIS,XX,train
data\processed\1034_TIE_FEA_XX.npy,1034,TIE,FEA,XX,train
data\processed\1032_TIE_ANG_XX.npy,1032,TIE,ANG,XX,train
data\processed\1016_TIE_FEA_XX.npy,1016,TIE,FEA,XX,train
data\processed\1018_TIE_DIS_XX.npy,1018,TIE,DIS,XX,train
data\processed\1032_TIE_SAD_XX.npy,1032,TIE,SAD,XX,train
data\processed\1018_TIE_FEA_XX.npy,1018,TIE,FEA,XX,train
data\processed\1032_TIE_FEA_XX.npy,1032,TIE,FEA,XX,train
data\processed\1005_TIE_HAP_XX.npy,1005,TIE,HAP,XX,train
data\processed\1023_TIE_NEU_XX.npy,1023,TIE,NEU,XX,train
data\processed\1028_TIE_HAP_XX.npy,1028,TIE,HAP,XX,train
data\processed\1001_TIE_HAP_XX.npy,1001,TIE,HAP,XX,train
data\processed\1022_TIE_SAD_XX.npy,1022,TIE,SAD,XX,train
data\processed\1014_TIE_HAP_XX.npy,1014,TIE,HAP,XX,train
data\processed\1038_TIE_ANG_XX.npy,1038,TIE,ANG,XX,train
data\processed\1011_TIE_DIS_XX.npy,1011,TIE,DIS,XX,train
data\processed\1042_TIE_HAP_XX.npy,1042,TIE,HAP,XX,train
data\processed\1014_TIE_SAD_XX.npy,1014,TIE,SAD,XX,train
data\processed\1040_TIE_DIS_XX.npy,1040,TIE,DIS,XX,train
data\processed\1019_TIE_NEU_XX.npy,1019,TIE,NEU,XX,train
data\processed\1043_TIE_HAP_XX.npy,1043,TIE,HAP,XX,train
data\processed\1014_TIE_FEA_XX.npy,1014,TIE,FEA,XX,train
data\processed\1032_TIE_DIS_XX.npy,1032,TIE,DIS,XX,train
data\processed\1026_TIE_SAD_XX.npy,1026,TIE,SAD,XX,train
data\processed\1038_TIE_FEA_XX.npy,1038,TIE,FEA,XX,train
data\processed\1034_TIE_DIS_XX.npy,1034,TIE,DIS,XX,train
data\processed\1044_TIE_ANG_XX.npy,1044,TIE,ANG,XX,train
data\processed\1041_TIE_HAP_XX.npy,1041,TIE,HAP,XX,train
data\processed\1028_TIE_NEU_XX.npy,1028,TIE,NEU,XX,train
data\processed\1046_TIE_FEA_XX.npy,1046,TIE,FEA,XX,train
data\processed\1025_TIE_SAD_XX.npy,1025,TIE,SAD,XX,train
data\processed\1027_TIE_SAD_XX.npy,1027,TIE,SAD,XX,train
data\processed\1003_TIE_ANG_XX.npy,1003,TIE,ANG,XX,train
data\processed\1011_TIE_HAP_XX.npy,1011,TIE,HAP,XX,train
data\processed\1018_TIE_NEU_XX.npy,1018,TIE,NEU,XX,train
data\processed\1020_TIE_FEA_XX.npy,1020,TIE,FEA,XX,train
data\processed\1026_TIE_ANG_XX.npy,1026,TIE,ANG,XX,train
data\processed\1048_TIE_SAD_XX.npy,1048,TIE,SAD,XX,train
data\processed\1031_TIE_DIS_XX.npy,1031,TIE,DIS,XX,train
data\processed\1023_TIE_FEA_XX.npy,1023,TIE,FEA,XX,train
data\processed\1048_TIE_ANG_XX.npy,1048,TIE,ANG,XX,train
data\processed\1022_TIE_NEU_XX.npy,1022,TIE,NEU,XX,train
data\processed\1030_TIE_SAD_XX.npy,1030,TIE,SAD,XX,train
data\processed\1013_TIE_SAD_XX.npy,1013,TIE,SAD,XX,train
data\processed\1041_TIE_SAD_XX.npy,1041,TIE,SAD,XX,train
data\processed\1048_TIE_HAP_XX.npy,1048,TIE,HAP,XX,train
data\processed\1028_TIE_DIS_XX.npy,1028,TIE,DIS,XX,train
data\processed\1030_TIE_NEU_XX.npy,1030,TIE,NEU,XX,train
data\processed\1038_TIE_SAD_XX.npy,1038,TIE,SAD,XX,train
data\processed\1045_TIE_DIS_XX.npy,1045,TIE,DIS,XX,train
data\processed\1043_TIE_ANG_XX.npy,1043,TIE,ANG,XX,train
data\processed\1017_TIE_ANG_XX.npy,1017,TIE,ANG,XX,train
data\processed\1031_TIE_NEU_XX.npy,1031,TIE,NEU,XX,train
data\processed\1015_TIE_HAP_XX.npy,1015,TIE,HAP,XX,train
data\processed\1011_TIE_SAD_XX.npy,1011,TIE,SAD,XX,train
data\processed\1003_TIE_NEU_XX.npy,1003,TIE,NEU,XX,train
data\processed\1009_TIE_NEU_XX.npy,1009,TIE,NEU,XX,train
data\processed\1012_TIE_HAP_XX.npy,1012,TIE,HAP,XX,train
data\processed\1003_TIE_DIS_XX.npy,1003,TIE,DIS,XX,train
data\processed\1004_TIE_SAD_XX.npy,1004,TIE,SAD,XX,train
data\processed\1031_TIE_HAP_XX.npy,1031,TIE,HAP,XX,train
data\processed\1040_TIE_NEU_XX.npy,1040,TIE,NEU,XX,train
data\processed\1021_TIE_ANG_XX.npy,1021,TIE,ANG,XX,train
data\processed\1035_TIE_ANG_XX.npy,1035,TIE,ANG,XX,train
data\processed\1018_TIE_SAD_XX.npy,1018,TIE,SAD,XX,train
data\processed\1046_TIE_ANG_XX.npy,1046,TIE,ANG,XX,train
data\processed\1036_TIE_SAD_XX.npy,1036,TIE,SAD,XX,train
data\processed\1014_TIE_DIS_XX.npy,1014,TIE,DIS,XX,train
data\processed\1046_TIE_DIS_XX.npy,1046,TIE,DIS,XX,train
data\processed\1007_TIE_HAP_XX.npy,1007,TIE,HAP,XX,train
data\processed\1024_TIE_DIS_XX.npy,1024,TIE,DIS,XX,train
data\processed\1034_TIE_ANG_XX.npy,1034,TIE,ANG,XX,train
data\processed\1024_TIE_HAP_XX.npy,1024,TIE,HAP,XX,train
data\processed\1017_TIE_HAP_XX.npy,1017,TIE,HAP,XX,train
data\processed\1017_TIE_NEU_XX.npy,1017,TIE,NEU,XX,train
data\processed\1015_TIE_SAD_XX.npy,1015,TIE,SAD,XX,train
data\processed\1003_TIE_FEA_XX.npy,1003,TIE,FEA,XX,train
data\processed\1023_TIE_ANG_XX.npy,1023,TIE,ANG,XX,train
data\processed\1031_TIE_FEA_XX.npy,1031,TIE,FEA,XX,train
data\processed\1015_TIE_ANG_XX.npy,1015,TIE,ANG,XX,train
data\processed\1047_TIE_ANG_XX.npy,1047,TIE,ANG,XX,train
data\processed\1012_TIE_FEA_XX.npy,1012,TIE,FEA,XX,train
data\processed\1004_TIE_ANG_XX.npy,1004,TIE,ANG,XX,train
data\processed\1046_TIE_SAD_XX.npy,1046,TIE,SAD,XX,train
data\processed\1045_TIE_NEU_XX.npy,1045,TIE,NEU,XX,train
data\processed\1036_TIE_NEU_XX.npy,1036,TIE,NEU,XX,train
data\processed\1042_TIE_ANG_XX.npy,1042,TIE,ANG,XX,train
data\processed\1019_TIE_DIS_XX.npy,1019,TIE,DIS,XX,train
data\processed\1035_TIE_DIS_XX.npy,1035,TIE,DIS,XX,train
data\processed\1020_TIE_NEU_XX.npy,1020,TIE,NEU,XX,train
data\processed\1042_TIE_NEU_XX.npy,1042,TIE,NEU,XX,train
data\processed\1023_TIE_DIS_XX.npy,1023,TIE,DIS,XX,train
data\processed\1005_TIE_DIS_XX.npy,1005,TIE,DIS,XX,train
data\processed\1043_TIE_DIS_XX.npy,1043,TIE,DIS,XX,train
data\processed\1006_TIE_ANG_XX.npy,1006,TIE,ANG,XX,train
data\processed\1017_TIE_DIS_XX.npy,1017,TIE,DIS,XX,train
data\processed\1035_TIE_NEU_XX.npy,1035,TIE,NEU,XX,train
data\processed\1003_TIE_SAD_XX.npy,1003,TIE,SAD,XX,train
data\processed\1017_TIE_SAD_XX.npy,1017,TIE,SAD,XX,train
data\processed\1024_TIE_NEU_XX.npy,1024,TIE,NEU,XX,train
data\processed\1013_TIE_FEA_XX.npy,1013,TIE,FEA,XX,train
data\processed\1010_TIE_FEA_XX.npy,1010,TIE,FEA,XX,train
data\processed\1013_TIE_DIS_XX.npy,1013,TIE,DIS,XX,train
data\processed\1039_TIE_ANG_XX.npy,1039,TIE,ANG,XX,train
data\processed\1033_TIE_HAP_XX.npy,1033,TIE,HAP,XX,train
data\processed\1016_TIE_DIS_XX.npy,1016,TIE,DIS,XX,train
data\processed\1037_TIE_DIS_XX.npy,1037,TIE,DIS,XX,train
data\processed\1022_TIE_ANG_XX.npy,1022,TIE,ANG,XX,train
data\processed\1038_TIE_NEU_XX.npy,1038,TIE,NEU,XX,train
data\processed\1005_TIE_FEA_XX.npy,1005,TIE,FEA,XX,train
data\processed\1045_TIE_ANG_XX.npy,1045,TIE,ANG,XX,train
data\processed\1044_TIE_HAP_XX.npy,1044,TIE,HAP,XX,train
data\processed\1012_TIE_SAD_XX.npy,1012,TIE,SAD,XX,train
data\processed\1028_TIE_FEA_XX.npy,1028,TIE,FEA,XX,train
data\processed\1028_TIE_SAD_XX.npy,1028,TIE,SAD,XX,train
data\processed\1011_TIE_ANG_XX.npy,1011,TIE,ANG,XX,train
data\processed\1020_TIE_ANG_XX.npy,1020,TIE,ANG,XX,train
data\processed\1029_TIE_HAP_XX.npy,1029,TIE,HAP,XX,train
data\processed\1047_TIE_DIS_XX.npy,1047,TIE,DIS,XX,train
data\processed\1020_TIE_HAP_XX.npy,1020,TIE,HAP,XX,train
data\processed\1008_TIE_HAP_XX.npy,1008,TIE,HAP,XX,train
data\processed\1048_TIE_FEA_XX.npy,1048,TIE,FEA,XX,train
data\processed\1035_TIE_HAP_XX.npy,1035,TIE,HAP,XX,train
data\processed\1043_TIE_NEU_XX.npy,1043,TIE,NEU,XX,train
data\processed\1022_TIE_HAP_XX.npy,1022,TIE,HAP,XX,train
data\processed\1045_TIE_FEA_XX.npy,1045,TIE,FEA,XX,train
data\processed\1042_TIE_FEA_XX.npy,1042,TIE,FEA,XX,train
data\processed\1021_TIE_SAD_XX.npy,1021,TIE,SAD,XX,train
data\processed\1041_TIE_FEA_XX.npy,1041,TIE,FEA,XX,train
data\processed\1037_TIE_SAD_XX.npy,1037,TIE,SAD,XX,train
data\processed\1019_TIE_ANG_XX.npy,1019,TIE,ANG,XX,train
data\processed\1001_TIE_ANG_XX.npy,1001,TIE,ANG,XX,train
data\processed\1029_TIE_SAD_XX.npy,1029,TIE,SAD,XX,train
data\processed\1025_TIE_NEU_XX.npy,1025,TIE,NEU,XX,train
data\processed\1037_TIE_FEA_XX.npy,1037,TIE,FEA,XX,train
data\processed\1010_TIE_ANG_XX.npy,1010,TIE,ANG,XX,train
data\processed\1007_TIE_DIS_XX.npy,1007,TIE,DIS,XX,train
data\processed\1001_TIE_DIS_XX.npy,1001,TIE,DIS,XX,train
data\processed\1010_TIE_HAP_XX.npy,1010,TIE,HAP,XX,train
data\processed\1041_TIE_DIS_XX.npy,1041,TIE,DIS,XX,train
data\processed\1026_TIE_NEU_XX.npy,1026,TIE,NEU,XX,train
data\processed\1034_TIE_SAD_XX.npy,1034,TIE,SAD,XX,train
data\processed\1013_TIE_ANG_XX.npy,1013,TIE,ANG,XX,train
data\processed\1030_TIE_HAP_XX.npy,1030,TIE,HAP,XX,train
data\processed\1047_TIE_NEU_XX.npy,1047,TIE,NEU,XX,train
data\processed\1031_TIE_ANG_XX.npy,1031,TIE,ANG,XX,train
data\processed\1031_TIE_SAD_XX.npy,1031,TIE,SAD,XX,train
data\processed\1040_TIE_HAP_XX.npy,1040,TIE,HAP,XX,train
data\processed\1040_TIE_SAD_XX.npy,1040,TIE,SAD,XX,train
data\processed\1032_TIE_NEU_XX.npy,1032,TIE,NEU,XX,train
data\processed\1035_TIE_SAD_XX.npy,1035,TIE,SAD,XX,train
data\processed\1033_TIE_FEA_XX.npy,1033,TIE,FEA,XX,train
data\processed\1006_TIE_HAP_XX.npy,1006,TIE,HAP,XX,train
data\processed\1030_TIE_ANG_XX.npy,1030,TIE,ANG,XX,train
data\processed\1021_TIE_HAP_XX.npy,1021,TIE,HAP,XX,train
data\processed\1029_TIE_DIS_XX.npy,1029,TIE,DIS,XX,train
data\processed\1024_TIE_ANG_XX.npy,1024,TIE,ANG,XX,train
data\processed\1016_TIE_ANG_XX.npy,1016,TIE,ANG,XX,train
data\processed\1001_TIE_NEU_XX.npy,1001,TIE,NEU,XX,train
data\processed\1026_TIE_DIS_XX.npy,1026,TIE,DIS,XX,train
data\processed\1038_TIE_DIS_XX.npy,1038,TIE,DIS,XX,train
data\processed\1009_TIE_HAP_XX.npy,1009,TIE,HAP,XX,train
data\processed\1044_TIE_NEU_XX.npy,1044,TIE,NEU,XX,train
data\processed\1018_TIE_HAP_XX.npy,1018,TIE,HAP,XX,train
data\processed\1045_TIE_SAD_XX.npy,1045,TIE,SAD,XX,train
data\processed\1037_TIE_ANG_XX.npy,1037,TIE,ANG,XX,train
data\processed\1039_TIE_FEA_XX.npy,1039,TIE,FEA,XX,train
data\processed\1006_TIE_SAD_XX.npy,1006,TIE,SAD,XX,train
data\processed\1004_TIE_HAP_XX.npy,1004,TIE,HAP,XX,train
data\processed\1009_TIE_SAD_XX.npy,1009,TIE,SAD,XX,train
data\processed\1012_TIE_NEU_XX.npy,1012,TIE,NEU,XX,train
data\processed\1027_TIE_FEA_XX.npy,1027,TIE,FEA,XX,train
data\processed\1032_TIE_HAP_XX.npy,1032,TIE,HAP,XX,train
data\processed\1007_TIE_FEA_XX.npy,1007,TIE,FEA,XX,train
data\processed\1014_TIE_ANG_XX.npy,1014,TIE,ANG,XX,train
data\processed\1034_TIE_NEU_XX.npy,1034,TIE,NEU,XX,train
data\processed\1022_TIE_DIS_XX.npy,1022,TIE,DIS,XX,train
data\processed\1012_TIE_DIS_XX.npy,1012,TIE,DIS,XX,train
data\processed\1048_TIE_NEU_XX.npy,1048,TIE,NEU,XX,train
data\processed\1047_TIE_SAD_XX.npy,1047,TIE,SAD,XX,train
data\processed\1006_TIE_NEU_XX.npy,1006,TIE,NEU,XX,train
data\processed\1007_TIE_ANG_XX.npy,1007,TIE,ANG,XX,train
data\processed\1010_TIE_NEU_XX.npy,1010,TIE,NEU,XX,train
data\processed\1041_TIE_NEU_XX.npy,1041,TIE,NEU,XX,train
data\processed\1043_TIE_SAD_XX.npy,1043,TIE,SAD,XX,train
data\processed\1009_TIE_ANG_XX.npy,1009,TIE,ANG,XX,train
data\processed\1039_TIE_SAD_XX.npy,1039,TIE,SAD,XX,train
data\processed\1048_TIE_DIS_XX.npy,1048,TIE,DIS,XX,train
data\processed\1026_TIE_FEA_XX.npy,1026,TIE,FEA,XX,train
data\processed\1024_TIE_SAD_XX.npy,1024,TIE,SAD,XX,train
data\processed\1018_TIE_ANG_XX.npy,1018,TIE,ANG,XX,train
data\processed\1012_TIE_ANG_XX.npy,1012,TIE,ANG,XX,train
data\processed\1034_TIE_HAP_XX.npy,1034,TIE,HAP,XX,train
data\processed\1046_TIE_HAP_XX.npy,1046,TIE,HAP,XX,train
data\processed\1027_TIE_NEU_XX.npy,1027,TIE,NEU,XX,train
data\processed\1009_TIE_DIS_XX.npy,1009,TIE,DIS,XX,train
data\processed\1004_TIE_NEU_XX.npy,1004,TIE,NEU,XX,train
data\processed\1002_TIE_SAD_XX.npy,1002,TIE,SAD,XX,train
data\processed\1021_TIE_DIS_XX.npy,1021,TIE,DIS,XX,train
data\processed\1009_TIE_FEA_XX.npy,1009,TIE,FEA,XX,train
data\processed\1029_TIE_FEA_XX.npy,1029,TIE,FEA,XX,train
data\processed\1044_TIE_SAD_XX.npy,1044,TIE,SAD,XX,train
data\processed\1002_TIE_FEA_XX.npy,1002,TIE,FEA,XX,train
data\processed\1044_TIE_FEA_XX.npy,1044,TIE,FEA,XX,train
data\processed\1008_TIE_SAD_XX.npy,1008,TIE,SAD,XX,train
data\processed\1008_TIE_ANG_XX.npy,1008,TIE,ANG,XX,train
data\processed\1008_TIE_NEU_XX.npy,1008,TIE,NEU,XX,train
data\processed\1019_TIE_SAD_XX.npy,1019,TIE,SAD,XX,train
data\processed\1033_TIE_ANG_XX.npy,1033,TIE,ANG,XX,train
data\processed\1042_TIE_DIS_XX.npy,1042,TIE,DIS,XX,train
data\processed\1036_TIE_HAP_XX.npy,1036,TIE,HAP,XX,train
data\processed\1027_TIE_HAP_XX.npy,1027,TIE,HAP,XX,train
data\processed\1038_TIE_HAP_XX.npy,1038,TIE,HAP,XX,train
data\processed\1023_TIE_SAD_XX.npy,1023,TIE,SAD,XX,train
data\processed\1014_TIE_NEU_XX.npy,1014,TIE,NEU,XX,train
data\processed\1029_TIE_NEU_XX.npy,1029,TIE,NEU,XX,train
data\processed\1006_TIE_DIS_XX.npy,1006,TIE,DIS,XX,train
data\processed\1010_TIE_SAD_XX.npy,1010,TIE,SAD,XX,train
data\processed\1005_TIE_NEU_XX.npy,1005,TIE,NEU,XX,train
data\processed\1040_TSI_DIS_XX.npy,1040,TSI,DIS,XX,test
data\processed\1032_TSI_FEA_XX.npy,1032,TSI,FEA,XX,test
data\processed\1022_TSI_ANG_XX.npy,1022,TSI,ANG,XX,test
data\processed\1034_TSI_FEA_XX.npy,1034,TSI,FEA,XX,test
data\processed\1039_TSI_FEA_XX.npy,1039,TSI,FEA,XX,test
data\processed\1016_TSI_ANG_XX.npy,1016,TSI,ANG,XX,test
data\processed\1005_TSI_FEA_XX.npy,1005,TSI,FEA,XX,test
data\processed\1001_TSI_NEU_XX.npy,1001,TSI,NEU,XX,test
data\processed\1039_TSI_ANG_XX.npy,1039,TSI,ANG,XX,test
data\processed\1023_TSI_SAD_XX.npy,1023,TSI,SAD,XX,test
data\processed\1026_TSI_NEU_XX.npy,1026,TSI,NEU,XX,test
data\processed\1047_TSI_FEA_XX.npy,1047,TSI,FEA,XX,test
data\processed\1044_TSI_ANG_XX.npy,1044,TSI,ANG,XX,test
data\processed\1036_TSI_HAP_XX.npy,1036,TSI,HAP,XX,test
data\processed\1030_TSI_NEU_XX.npy,1030,TSI,NEU,XX,test
data\processed\1009_TSI_ANG_XX.npy,1009,TSI,ANG,XX,test
data\processed\1027_TSI_NEU_XX.npy,1027,TSI,NEU,XX,test
data\processed\1016_TSI_SAD_XX.npy,1016,TSI,SAD,XX,test
data\processed\1003_TSI_FEA_XX.npy,1003,TSI,FEA,XX,test
data\processed\1026_TSI_FEA_XX.npy,1026,TSI,FEA,XX,test
data\processed\1004_TSI_SAD_XX.npy,1004,TSI,SAD,XX,test
data\processed\1002_TSI_FEA_XX.npy,1002,TSI,FEA,XX,test
data\processed\1048_TSI_DIS_XX.npy,1048,TSI,DIS,XX,test
data\processed\1047_TSI_HAP_XX.npy,1047,TSI,HAP,XX,test
data\processed\1024_TSI_ANG_XX.npy,1024,TSI,ANG,XX,test
data\processed\1004_TSI_FEA_XX.npy,1004,TSI,FEA,XX,test
data\processed\1041_TSI_DIS_XX.npy,1041,TSI,DIS,XX,test
data\processed\1002_TSI_HAP_XX.npy,1002,TSI,HAP,XX,test
data\processed\1034_TSI_HAP_XX.npy,1034,TSI,HAP,XX,test
data\processed\1029_TSI_HAP_XX.npy,1029,TSI,HAP,XX,test
data\processed\1038_TSI_SAD_XX.npy,1038,TSI,SAD,XX,test
data\processed\1030_TSI_SAD_XX.npy,1030,TSI,SAD,XX,test
data\processed\1020_TSI_HAP_XX.npy,1020,TSI,HAP,XX,test
data\processed\1019_TSI_FEA_XX.npy,1019,TSI,FEA,XX,test
data\processed\1036_TSI_SAD_XX.npy,1036,TSI,SAD,XX,test
data\processed\1026_TSI_SAD_XX.npy,1026,TSI,SAD,XX,test
data\processed\1005_TSI_SAD_XX.npy,1005,TSI,SAD,XX,test
data\processed\1044_TSI_DIS_XX.npy,1044,TSI,DIS,XX,test
data\processed\1007_TSI_NEU_XX.npy,1007,TSI,NEU,XX,test
data\processed\1005_TSI_NEU_XX.npy,1005,TSI,NEU,XX,test
data\processed\1042_TSI_DIS_XX.npy,1042,TSI,DIS,XX,test
data\processed\1018_TSI_NEU_XX.npy,1018,TSI,NEU,XX,test
data\processed\1022_TSI_HAP_XX.npy,1022,TSI,HAP,XX,test
data\processed\1032_TSI_ANG_XX.npy,1032,TSI,ANG,XX,test
data\processed\1035_TSI_SAD_XX.npy,1035,TSI,SAD,XX,test
data\processed\1041_TSI_HAP_XX.npy,1041,TSI,HAP,XX,test
data\processed\1019_TSI_NEU_XX.npy,1019,TSI,NEU,XX,test
data\processed\1010_TSI_NEU_XX.npy,1010,TSI,NEU,XX,test
data\processed\1040_TSI_SAD_XX.npy,1040,TSI,SAD,XX,test
data\processed\1019_TSI_DIS_XX.npy,1019,TSI,DIS,XX,test
data\processed\1029_TSI_DIS_XX.npy,1029,TSI,DIS,XX,test
data\processed\1006_TSI_FEA_XX.npy,1006,TSI,FEA,XX,test
data\processed\1023_TSI_FEA_XX.npy,1023,TSI,FEA,XX,test
data\processed\1006_TSI_NEU_XX.npy,1006,TSI,NEU,XX,test
data\processed\1041_TSI_SAD_XX.npy,1041,TSI,SAD,XX,test
data\processed\1024_TSI_HAP_XX.npy,1024,TSI,HAP,XX,test
data\processed\1018_TSI_HAP_XX.npy,1018,TSI,HAP,XX,test
data\processed\1033_TSI_FEA_XX.npy,1033,TSI,FEA,XX,test
data\processed\1034_TSI_NEU_XX.npy,1034,TSI,NEU,XX,test
data\processed\1020_TSI_FEA_XX.npy,1020,TSI,FEA,XX,test
data\processed\1030_TSI_HAP_XX.npy,1030,TSI,HAP,XX,test
data\processed\1036_TSI_FEA_XX.npy,1036,TSI,FEA,XX,test
data\processed\1030_TSI_DIS_XX.npy,1030,TSI,DIS,XX,test
data\processed\1012_TSI_NEU_XX.npy,1012,TSI,NEU,XX,test
data\processed\1016_TSI_HAP_XX.npy,1016,TSI,HAP,XX,test
data\processed\1032_TSI_NEU_XX.npy,1032,TSI,NEU,XX,test
data\processed\1048_TSI_FEA_XX.npy,1048,TSI,FEA,XX,test
data\processed\1008_TSI_SAD_XX.npy,1008,TSI,SAD,XX,test
data\processed\1021_TSI_HAP_XX.npy,1021,TSI,HAP,XX,test
data\processed\1005_TSI_DIS_XX.npy,1005,TSI,DIS,XX,test
data\processed\1017_TSI_NEU_XX.npy,1017,TSI,NEU,XX,test
data\processed\1013_TSI_ANG_XX.npy,1013,TSI,ANG,XX,test
data\processed\1013_TSI_SAD_XX.npy,1013,TSI,SAD,XX,test
data\processed\1018_TSI_ANG_XX.npy,1018,TSI,ANG,XX,test
data\processed\1046_TSI_HAP_XX.npy,1046,TSI,HAP,XX,test
data\processed\1004_TSI_ANG_XX.npy,1004,TSI,ANG,XX,test
data\processed\1001_TSI_ANG_XX.npy,1001,TSI,ANG,XX,test
data\processed\1047_TSI_NEU_XX.npy,1047,TSI,NEU,XX,test
data\processed\1017_TSI_SAD_XX.npy,1017,TSI,SAD,XX,test
data\processed\1025_TSI_ANG_XX.npy,1025,TSI,ANG,XX,test
data\processed\1017_TSI_ANG_XX.npy,1017,TSI,ANG,XX,test
data\processed\1006_TSI_SAD_XX.npy,1006,TSI,SAD,XX,test
data\processed\1007_TSI_FEA_XX.npy,1007,TSI,FEA,XX,test
data\processed\1029_TSI_FEA_XX.npy,1029,TSI,FEA,XX,test
data\processed\1042_TSI_SAD_XX.npy,1042,TSI,SAD,XX,test
